GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q13114	TRAF3	involved_in	GO:0050688	regulation of defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60803|ensembl:ENSMUSP00000021706	9606	Ensembl		P
UniProtKB	Q13158	FADD	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:21109225		9606	UniProt		P
UniProtKB	Q13217	DNAJC3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q13283	G3BP1	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:30510222		9606	UniProt		P
UniProtKB	Q13309	SKP2	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:27194766		9606	UniProt		P
UniProtKB	Q13309	SKP2	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q13325	IFIT5	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000814563|UniProtKB:E7FBH4|UniProtKB:Q13325|ZFIN:ZDB-GENE-131120-20	9606	GO_Central		P
UniProtKB	Q13325	IFIT5	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:23334420		9606	UniProt		P
UniProtKB	Q13325	IFIT5	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q13489	BIRC3	involved_in	GO:0039535	regulation of RIG-I signaling pathway	ECO:0000304	TAS	PMID:20888210		9606	UniProt		P
UniProtKB	Q13490	BIRC2	involved_in	GO:0039535	regulation of RIG-I signaling pathway	ECO:0000304	TAS	PMID:20888210		9606	UniProt		P
UniProtKB	Q13530	SERINC3	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26416734		9606	UniProt		P
UniProtKB	Q13530	SERINC3	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26416733		9606	UniProt		P
UniProtKB	Q13530	SERINC3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q13568	IRF5	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029838	9606	InterPro		P
UniProtKB	Q13568	IRF5	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q13568	IRF5	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56477|ensembl:ENSMUSP00000127021	9606	Ensembl		P
UniProtKB	Q13794	PMAIP1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:15705586		9606	BHF-UCL		P
UniProtKB	Q14258	TRIM25	NOT|involved_in	GO:0039529	RIG-I signaling pathway	ECO:0000315	IMP	PMID:31006531		9606	UniProt		P
UniProtKB	Q14258	TRIM25	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14314	FGL2	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12804|ensembl:ENSMUSP00000046131	9606	Ensembl		P
UniProtKB	Q14457	BECN1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14609	Q14609	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14610	Q14610	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14611	Q14611	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14612	Q14612	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14613	Q14613	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14614	Q14614	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14615	Q14615	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14618	Q14618	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14645	Q14645	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14653	IRF3	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P70671	9606	UniProt		P
UniProtKB	Q14653	IRF3	involved_in	GO:0039530	MDA-5 signaling pathway	ECO:0000304	TAS	PMID:16979567		9606	UniProt		P
UniProtKB	Q14653	IRF3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q14653	IRF3	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70671|ensembl:ENSMUSP00000003284	9606	Ensembl		P
UniProtKB	Q14671	PUM1	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000314	IDA	PMID:25340845		9606	UniProt		P
UniProtKB	Q15326	ZMYND11	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26845565		9606	UniProt		P
UniProtKB	Q15366	PCBP2	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000315	IMP	PMID:19881509		9606	UniProt		P
UniProtKB	Q15366	PCBP2	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q15633	TARBP2	involved_in	GO:0050689	negative regulation of defense response to virus by host	ECO:0000314	IDA	PMID:11641396		9606	UniProt		P
UniProtKB	Q15646	OASL	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2180852|PANTHER:PTN001344149|UniProtKB:P00973|UniProtKB:Q15646|UniProtKB:Q29599|UniProtKB:Q9Y6K5	9606	GO_Central		P
UniProtKB	Q15646	OASL	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026774	9606	InterPro		P
UniProtKB	Q15646	OASL	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q15646	OASL	involved_in	GO:0051607	defense response to virus	ECO:0000304	TAS	Reactome:R-HSA-8983711		9606	Reactome		P
UniProtKB	Q15646	OASL	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q15842	KCNJ8	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97794|ensembl:ENSMUSP00000145440	9606	Ensembl		P
UniProtKB	Q15943	Q15943	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q16054	IFN-alpha-2	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q16055	IFN-alpha-2	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q16666	IFI16	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:21575908		9606	UniProt		P
UniProtKB	Q16666	IFI16	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q1KMK2	Q1KMK2	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027173	9606	InterPro		P
UniProtKB	Q1P9K4	OAS1	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026774	9606	InterPro		P
UniProtKB	Q29980	MICB	involved_in	GO:0050689	negative regulation of defense response to virus by host	ECO:0000314	IDA	PMID:11239445		9606	UniProt		P
UniProtKB	Q29980	MICB	involved_in	GO:0050689	negative regulation of defense response to virus by host	ECO:0000314	IDA	PMID:12782710		9606	UniProt		P
UniProtKB	Q29983	MICA	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:16750166		9606	UniProt		P
UniProtKB	Q29983	MICA	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:11224526		9606	UniProt		P
UniProtKB	Q3LXA3	TKFC	involved_in	GO:0039534	negative regulation of MDA-5 signaling pathway	ECO:0000314	IDA	PMID:17600090		9606	UniProt		P
UniProtKB	Q3ZM02	OAS1	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026774	9606	InterPro		P
UniProtKB	Q3ZM02	OAS1	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q495P6	TLR8	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027175	9606	InterPro		P
UniProtKB	Q495P7	TLR8	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027175	9606	InterPro		P
UniProtKB	Q53F19	NCBP3	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:26382858		9606	UniProt		P
UniProtKB	Q53F19	NCBP3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q53F78	Q53F78	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q53G44	IFI44L	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q53G44	IFI44L	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21478870		9606	UniProt		P
UniProtKB	Q53TP4	MDA5	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q59EC0	Q59EC0	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q59H15	Q59H15	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q5D1E8	ZC3H12A	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:23355615		9606	UniProt		P
UniProtKB	Q5D1E8	ZC3H12A	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q5JYG5	GPATCH3	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040341	9606	InterPro		P
UniProtKB	Q5T764	IFIT1B	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000814563|UniProtKB:E7FBH4|UniProtKB:Q13325|ZFIN:ZDB-GENE-131120-20	9606	GO_Central		P
UniProtKB	Q5T764	IFIT1B	involved_in	GO:0050688	regulation of defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR024121	9606	InterPro		P
UniProtKB	Q5VU57	AGBL4	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q09LZ8	9606	UniProt		P
UniProtKB	Q5VU57	AGBL4	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09LZ8|ensembl:ENSMUSP00000095533	9606	Ensembl		P
UniProtKB	Q5VWK5	IL23R	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:12421946		9606	BHF-UCL		P
UniProtKB	Q5VWK5	IL23R	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9EQ14	9606	BHF-UCL		P
UniProtKB	Q64GA8	IRF5	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029838	9606	InterPro		P
UniProtKB	Q64GB0	IRF5	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029838	9606	InterPro		P
UniProtKB	Q68D06	SLFN13	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000255032|UniProtKB:Q7Z7L1	9606	GO_Central		P
UniProtKB	Q6FHN8	IRF1	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P15314|ensembl:ENSMUSP00000104548	9606	Ensembl		P
UniProtKB	Q6L8Q7	PDE12	involved_in	GO:0051607	defense response to virus	ECO:0000304	TAS	Reactome:R-HSA-8983711		9606	Reactome		P
UniProtKB	Q6NTF7	APOBEC3H	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001419581|UniProtKB:P31941|UniProtKB:Q19Q52|UniProtKB:Q6NTF7|UniProtKB:Q7YR23|UniProtKB:Q8IUX4|UniProtKB:Q96AK3|UniProtKB:Q9HC16|UniProtKB:Q9UH17	9606	GO_Central		P
UniProtKB	Q6NTF7	APOBEC3H	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:22915799		9606	UniProt		P
UniProtKB	Q6NTF7	APOBEC3H	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21835787		9606	UniProt		P
UniProtKB	Q6NTF7	APOBEC3H	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:22457529		9606	UniProt		P
UniProtKB	Q6NTF7	APOBEC3H	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q6PCD4	TLR3	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027173	9606	InterPro		P
UniProtKB	Q6QNB6	IFNA	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q6R6M4	USP17L2	involved_in	GO:1900245	positive regulation of MDA-5 signaling pathway	ECO:0000315	IMP	PMID:20368735		9606	UniProt		P
UniProtKB	Q6R6M4	USP17L2	involved_in	GO:0050691	regulation of defense response to virus by host	ECO:0000315	IMP	PMID:20368735		9606	UniProt		P
UniProtKB	Q6R6M4	USP17L2	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:20368735		9606	UniProt		P
UniProtKB	Q70J99	UNC13D	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RUP2|ensembl:ENSMUSP00000102058	9606	Ensembl		P
UniProtKB	Q7RTR0	NLRP9	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q66X22	9606	UniProt		P
UniProtKB	Q7Z2W4	ZC3HAV1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q7Z2W4-2	ZC3HAV1	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:21102435		9606	UniProt		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:20628368		9606	UniProt		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000315	IMP	PMID:19609254		9606	UniProt		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026148	9606	InterPro		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:16127453		9606	BHF-UCL		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:20451243		9606	UniProt		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:20451243		9606	UniProt		P
UniProtKB	Q7Z6D0	OAS2	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026774	9606	InterPro		P
UniProtKB	Q7Z7L1	SLFN11	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000255032|UniProtKB:Q7Z7L1	9606	GO_Central		P
UniProtKB	Q7Z7L1	SLFN11	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:23000900		9606	UniProt		P
UniProtKB	Q7Z7L1	SLFN11	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q86UP4	Q86UP4	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q86UT6	NLRX1	involved_in	GO:0039536	negative regulation of RIG-I signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TL44|ensembl:ENSMUSP00000034621	9606	Ensembl		P
UniProtKB	Q86VE9	SERINC5	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26416734		9606	UniProt		P
UniProtKB	Q86VE9	SERINC5	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26416733		9606	UniProt		P
UniProtKB	Q86VE9	SERINC5	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q86WI3	NLRC5	involved_in	GO:0051607	defense response to virus	ECO:0000270	IEP	PMID:20061403		9606	UniProt		P
UniProtKB	Q86WN2	IFNE	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q80ZF2	9606	UniProt		P
UniProtKB	Q86WN2	IFNE	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q86WN2	IFNE	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80ZF2|ensembl:ENSMUSP00000059199	9606	Ensembl		P
UniProtKB	Q86WV6	STING1	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1919762|PANTHER:PTN002855811|UniProtKB:Q86WV6|ZFIN:ZDB-GENE-120921-1	9606	GO_Central		P
UniProtKB	Q86WV6	STING1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21074459		9606	UniProt		P
UniProtKB	Q86WV6	STING1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:25254379		9606	UniProt		P
UniProtKB	Q86WV6	STING1	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TBT3|ensembl:ENSMUSP00000111393	9606	Ensembl		P
UniProtKB	Q86WV6	STING1	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000315	IMP	PMID:18818105		9606	BHF-UCL		P
UniProtKB	Q8IU54	IFNL1	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:3647279|PANTHER:PTN001277107|UniProtKB:B4ER10|UniProtKB:K9M1U5|UniProtKB:Q8IU54	9606	GO_Central		P
UniProtKB	Q8IU54	IFNL1	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029177	9606	InterPro		P
UniProtKB	Q8IU54	IFNL1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IU54	IFNL1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:12469119		9606	UniProt		P
UniProtKB	Q8IU57	IFNLR1	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:K9JA28	9606	UniProt		P
UniProtKB	Q8IU57	IFNLR1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IU57	IFNLR1	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CGK5|ensembl:ENSMUSP00000074009	9606	Ensembl		P
UniProtKB	Q8IU57	IFNLR1	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8CGK5	9606	UniProt	occurs_in(UBERON:0001277)	P
UniProtKB	Q8IU57	IFNLR1	involved_in	GO:0050691	regulation of defense response to virus by host	ECO:0000314	IDA	PMID:12469119		9606	UniProt		P
UniProtKB	Q8IUC6	TICAM1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IUC6	TICAM1	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80UF7|ensembl:ENSMUSP00000055104	9606	Ensembl		P
UniProtKB	Q8IUD6	RNF135	involved_in	GO:0039529	RIG-I signaling pathway	ECO:0000314	IDA	PMID:23950712		9606	UniProt		P
UniProtKB	Q8IUD6	RNF135	involved_in	GO:0039529	RIG-I signaling pathway	ECO:0000315	IMP	PMID:31006531		9606	UniProt		P
UniProtKB	Q8IUD6	RNF135	involved_in	GO:0039529	RIG-I signaling pathway	ECO:0000315	IMP	PMID:28469175		9606	UniProt		P
UniProtKB	Q8IUD6	RNF135	involved_in	GO:0140374	antiviral innate immune response	ECO:0000315	IMP	PMID:31006531		9606	UniProt		P
UniProtKB	Q8IUD6	RNF135	involved_in	GO:0140374	antiviral innate immune response	ECO:0000315	IMP	PMID:28469175		9606	UniProt		P
UniProtKB	Q8IUX4	APOBEC3F	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000314	IDA	PMID:17121840		9606	HGNC-UCL		P
UniProtKB	Q8IUX4	APOBEC3F	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001419581|UniProtKB:P31941|UniProtKB:Q19Q52|UniProtKB:Q6NTF7|UniProtKB:Q7YR23|UniProtKB:Q8IUX4|UniProtKB:Q96AK3|UniProtKB:Q9HC16|UniProtKB:Q9UH17	9606	GO_Central		P
UniProtKB	Q8IUX4	APOBEC3F	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:22915799		9606	UniProt		P
UniProtKB	Q8IUX4	APOBEC3F	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21835787		9606	UniProt		P
UniProtKB	Q8IUX4	APOBEC3F	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IXQ6	PARP9	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IXQ6	PARP9	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000316	IGI	PMID:26479788	UniProtKB:P42224,UniProtKB:Q8TDB6	9606	UniProt	happens_during(GO:0071346)|happens_during(GO:0035458)	P
UniProtKB	Q8IY21	DDX60	involved_in	GO:1900245	positive regulation of MDA-5 signaling pathway	ECO:0000315	IMP	PMID:21791617		9606	UniProt		P
UniProtKB	Q8IY21	DDX60	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:21791617		9606	UniProt		P
UniProtKB	Q8IY21	DDX60	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IY21	DDX60	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PZQ1|ensembl:ENSMUSP00000091197	9606	Ensembl		P
UniProtKB	Q8IYM9	TRIM22	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IZ81	ELMOD2	involved_in	GO:0050688	regulation of defense response to virus	ECO:0000314	IDA	PMID:17452337		9606	UniProt		P
UniProtKB	Q8IZ81	ELMOD2	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IZI9	IFNL3	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:3647279|PANTHER:PTN001277107|UniProtKB:B4ER10|UniProtKB:K9M1U5|UniProtKB:Q8IU54	9606	GO_Central		P
UniProtKB	Q8IZI9	IFNL3	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:B4ER10	9606	UniProt		P
UniProtKB	Q8IZI9	IFNL3	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029177	9606	InterPro		P
UniProtKB	Q8IZI9	IFNL3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q8IZJ0	IFNL2	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:3647279|PANTHER:PTN001277107|UniProtKB:B4ER10|UniProtKB:K9M1U5|UniProtKB:Q8IU54	9606	GO_Central		P
UniProtKB	Q8IZJ0	IFNL2	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029177	9606	InterPro		P
UniProtKB	Q8IZJ0	IFNL2	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
